,index,regionid,regionname,sizerank,tier,date,income,zri,percentincomespentonrent,state
0,0,394913,"New York, NY",1,Bottom Tier,2011-12-31,19250.0,1503,0.936935064935065,NY
1,1,394913,"New York, NY",1,Upper Tier,2011-12-31,152000.0,2908,0.229578947368421,NY
2,2,394913,"New York, NY",1,Bottom Tier,2012-03-31,19375.0,1514,0.9377032258064516,NY
3,3,394913,"New York, NY",1,Upper Tier,2012-03-31,153000.0,2978,0.2335686274509804,NY
4,4,394913,"New York, NY",1,Bottom Tier,2012-06-30,19500.0,1526,0.939076923076923,NY
5,5,394913,"New York, NY",1,Upper Tier,2012-06-30,154000.0,3042,0.237038961038961,NY
6,6,394913,"New York, NY",1,Bottom Tier,2012-09-30,19625.0,1542,0.9428789808917196,NY
7,7,394913,"New York, NY",1,Upper Tier,2012-09-30,155150.0,3096,0.2394585884627779,NY
8,8,394913,"New York, NY",1,Bottom Tier,2012-12-31,19750.0,1563,0.9496708860759494,NY
9,9,394913,"New York, NY",1,Upper Tier,2012-12-31,156300.0,3133,0.2405374280230326,NY
10,10,394913,"New York, NY",1,Bottom Tier,2013-03-31,19875.0,1585,0.9569811320754718,NY
11,11,394913,"New York, NY",1,Upper Tier,2013-03-31,157450.0,3160,0.2408383613845665,NY
12,12,394913,"New York, NY",1,Bottom Tier,2013-06-30,20000.0,1610,0.966,NY
13,13,394913,"New York, NY",1,Upper Tier,2013-06-30,158600.0,3175,0.2402269861286254,NY
14,14,394913,"New York, NY",1,Bottom Tier,2013-09-30,20000.0,1634,0.9804,NY
15,15,394913,"New York, NY",1,Upper Tier,2013-09-30,160075.0,3186,0.2388380446665625,NY
16,16,394913,"New York, NY",1,Bottom Tier,2013-12-31,20000.0,1653,0.9918,NY
17,17,394913,"New York, NY",1,Upper Tier,2013-12-31,161550.0,3202,0.2378458681522748,NY
18,18,394913,"New York, NY",1,Bottom Tier,2014-03-31,20000.0,1669,1.0014,NY
19,19,394913,"New York, NY",1,Upper Tier,2014-03-31,163025.0,3231,0.2378285539027756,NY
20,20,394913,"New York, NY",1,Bottom Tier,2014-06-30,20000.0,1689,1.0134,NY
21,21,394913,"New York, NY",1,Upper Tier,2014-06-30,164500.0,3288,0.239854103343465,NY
22,22,394913,"New York, NY",1,Bottom Tier,2014-09-30,20092.5,1712,1.0224710712952594,NY
23,23,394913,"New York, NY",1,Upper Tier,2014-09-30,166309.5,3364,0.2427281664607253,NY
24,24,394913,"New York, NY",1,Bottom Tier,2014-12-31,20185.0,1741,1.0350260094129304,NY
25,25,394913,"New York, NY",1,Upper Tier,2014-12-31,168119.0,3447,0.2460400073757279,NY
26,26,394913,"New York, NY",1,Bottom Tier,2015-03-31,20277.5,1780,1.0533842929355195,NY
27,27,394913,"New York, NY",1,Upper Tier,2015-03-31,169928.5,3491,0.2465272158584345,NY
28,28,394913,"New York, NY",1,Bottom Tier,2015-06-30,20370.0,1823,1.0739322533136966,NY
29,29,394913,"New York, NY",1,Upper Tier,2015-06-30,171738.0,3449,0.2409950040177479,NY
30,30,394913,"New York, NY",1,Bottom Tier,2015-09-30,20462.5,1866,1.0942944410507025,NY
31,31,394913,"New York, NY",1,Upper Tier,2015-09-30,173547.5,3376,0.233434650455927,NY
32,32,394913,"New York, NY",1,Bottom Tier,2015-12-31,20555.0,1905,1.1121381658963756,NY
33,33,394913,"New York, NY",1,Upper Tier,2015-12-31,175357.0,3309,0.2264409176708087,NY
34,34,394913,"New York, NY",1,Bottom Tier,2016-03-31,20647.5,1927,1.1199418815837268,NY
35,35,394913,"New York, NY",1,Upper Tier,2016-03-31,177166.5,3262,0.2209447045575772,NY
36,36,394913,"New York, NY",1,Bottom Tier,2016-06-30,20740.0,1932,1.1178399228543876,NY
37,37,394913,"New York, NY",1,Upper Tier,2016-06-30,178976.0,3256,0.2183086000357589,NY
38,38,753899,"Los Angeles-Long Beach-Anaheim, CA",2,Bottom Tier,2010-12-31,18850.0,1197,0.7620159151193634,CA
39,39,753899,"Los Angeles-Long Beach-Anaheim, CA",2,Upper Tier,2010-12-31,130900.0,2175,0.1993888464476699,CA
40,40,753899,"Los Angeles-Long Beach-Anaheim, CA",2,Bottom Tier,2011-03-31,18975.0,1202,0.7601581027667984,CA
41,41,753899,"Los Angeles-Long Beach-Anaheim, CA",2,Upper Tier,2011-03-31,131950.0,2147,0.1952557787040545,CA
42,42,753899,"Los Angeles-Long Beach-Anaheim, CA",2,Bottom Tier,2011-06-30,19100.0,1209,0.7595811518324608,CA
43,43,753899,"Los Angeles-Long Beach-Anaheim, CA",2,Upper Tier,2011-06-30,133000.0,2122,0.1914586466165413,CA
44,44,753899,"Los Angeles-Long Beach-Anaheim, CA",2,Bottom Tier,2011-09-30,19100.0,1216,0.763979057591623,CA
45,45,753899,"Los Angeles-Long Beach-Anaheim, CA",2,Upper Tier,2011-09-30,134000.0,2099,0.1879701492537313,CA
46,46,753899,"Los Angeles-Long Beach-Anaheim, CA",2,Bottom Tier,2011-12-31,19100.0,1235,0.7759162303664922,CA
47,47,753899,"Los Angeles-Long Beach-Anaheim, CA",2,Upper Tier,2011-12-31,135000.0,2107,0.1872888888888889,CA
48,48,753899,"Los Angeles-Long Beach-Anaheim, CA",2,Bottom Tier,2012-03-31,19100.0,1259,0.7909947643979057,CA
49,49,753899,"Los Angeles-Long Beach-Anaheim, CA",2,Upper Tier,2012-03-31,136000.0,2122,0.187235294117647,CA
50,50,753899,"Los Angeles-Long Beach-Anaheim, CA",2,Bottom Tier,2012-06-30,19100.0,1284,0.8067015706806283,CA
51,51,753899,"Los Angeles-Long Beach-Anaheim, CA",2,Upper Tier,2012-06-30,137000.0,2140,0.1874452554744525,CA
52,52,753899,"Los Angeles-Long Beach-Anaheim, CA",2,Bottom Tier,2012-09-30,19325.0,1308,0.8122121604139715,CA
53,53,753899,"Los Angeles-Long Beach-Anaheim, CA",2,Upper Tier,2012-09-30,137750.0,2156,0.1878185117967332,CA
54,54,753899,"Los Angeles-Long Beach-Anaheim, CA",2,Bottom Tier,2012-12-31,19550.0,1328,0.8151406649616368,CA
55,55,753899,"Los Angeles-Long Beach-Anaheim, CA",2,Upper Tier,2012-12-31,138500.0,2170,0.188014440433213,CA
56,56,753899,"Los Angeles-Long Beach-Anaheim, CA",2,Bottom Tier,2013-03-31,19775.0,1347,0.8173957016434893,CA
57,57,753899,"Los Angeles-Long Beach-Anaheim, CA",2,Upper Tier,2013-03-31,139250.0,2191,0.1888114901256732,CA
58,58,753899,"Los Angeles-Long Beach-Anaheim, CA",2,Bottom Tier,2013-06-30,20000.0,1366,0.8196,CA
59,59,753899,"Los Angeles-Long Beach-Anaheim, CA",2,Upper Tier,2013-06-30,140000.0,2220,0.1902857142857142,CA
60,60,753899,"Los Angeles-Long Beach-Anaheim, CA",2,Bottom Tier,2013-09-30,20200.0,1380,0.8198019801980198,CA
61,61,753899,"Los Angeles-Long Beach-Anaheim, CA",2,Upper Tier,2013-09-30,141600.0,2251,0.1907627118644067,CA
62,62,753899,"Los Angeles-Long Beach-Anaheim, CA",2,Bottom Tier,2013-12-31,20400.0,1387,0.8158823529411765,CA
63,63,753899,"Los Angeles-Long Beach-Anaheim, CA",2,Upper Tier,2013-12-31,143200.0,2279,0.1909776536312849,CA
64,64,753899,"Los Angeles-Long Beach-Anaheim, CA",2,Bottom Tier,2014-03-31,20600.0,1393,0.8114563106796117,CA
65,65,753899,"Los Angeles-Long Beach-Anaheim, CA",2,Upper Tier,2014-03-31,144800.0,2317,0.1920165745856353,CA
66,66,753899,"Los Angeles-Long Beach-Anaheim, CA",2,Bottom Tier,2014-06-30,20800.0,1406,0.8111538461538461,CA
67,67,753899,"Los Angeles-Long Beach-Anaheim, CA",2,Upper Tier,2014-06-30,146400.0,2367,0.1940163934426229,CA
68,68,753899,"Los Angeles-Long Beach-Anaheim, CA",2,Bottom Tier,2014-09-30,20896.2,1429,0.8206276739311453,CA
69,69,753899,"Los Angeles-Long Beach-Anaheim, CA",2,Upper Tier,2014-09-30,148010.4,2425,0.1966078059379611,CA
70,70,753899,"Los Angeles-Long Beach-Anaheim, CA",2,Bottom Tier,2014-12-31,20992.4,1465,0.8374459328137802,CA
71,71,753899,"Los Angeles-Long Beach-Anaheim, CA",2,Upper Tier,2014-12-31,149620.8,2486,0.199384042860351,CA
72,72,753899,"Los Angeles-Long Beach-Anaheim, CA",2,Bottom Tier,2015-03-31,21088.6,1519,0.8643532524681582,CA
73,73,753899,"Los Angeles-Long Beach-Anaheim, CA",2,Upper Tier,2015-03-31,151231.2,2552,0.2024978972592956,CA
74,74,753899,"Los Angeles-Long Beach-Anaheim, CA",2,Bottom Tier,2015-06-30,21184.8,1591,0.9012121898719836,CA
75,75,753899,"Los Angeles-Long Beach-Anaheim, CA",2,Upper Tier,2015-06-30,152841.6,2630,0.2064882859116889,CA
76,76,753899,"Los Angeles-Long Beach-Anaheim, CA",2,Bottom Tier,2015-09-30,21281.0,1683,0.9490155537803676,CA
77,77,753899,"Los Angeles-Long Beach-Anaheim, CA",2,Upper Tier,2015-09-30,154452.0,2723,0.2115608732810193,CA
78,78,753899,"Los Angeles-Long Beach-Anaheim, CA",2,Bottom Tier,2015-12-31,21377.2,1791,1.005370207510806,CA
79,79,753899,"Los Angeles-Long Beach-Anaheim, CA",2,Upper Tier,2015-12-31,156062.4,2858,0.2197582505459354,CA
80,80,753899,"Los Angeles-Long Beach-Anaheim, CA",2,Bottom Tier,2016-03-31,21473.4,1878,1.0494844784710384,CA
81,81,753899,"Los Angeles-Long Beach-Anaheim, CA",2,Upper Tier,2016-03-31,157672.8,2970,0.2260377186172884,CA
82,82,753899,"Los Angeles-Long Beach-Anaheim, CA",2,Bottom Tier,2016-06-30,21569.6,1937,1.0776277724204435,CA
83,83,753899,"Los Angeles-Long Beach-Anaheim, CA",2,Upper Tier,2016-06-30,159283.2,3041,0.2291013741562198,CA
84,84,394463,"Chicago, IL",3,Bottom Tier,2010-12-31,19200.0,988,0.6175,IL
85,85,394463,"Chicago, IL",3,Upper Tier,2010-12-31,127500.0,1587,0.1493647058823529,IL
86,86,394463,"Chicago, IL",3,Bottom Tier,2011-03-31,19200.0,963,0.601875,IL
87,87,394463,"Chicago, IL",3,Upper Tier,2011-03-31,128750.0,1620,0.1509902912621359,IL
88,88,394463,"Chicago, IL",3,Bottom Tier,2011-06-30,19200.0,939,0.586875,IL
89,89,394463,"Chicago, IL",3,Upper Tier,2011-06-30,130000.0,1654,0.152676923076923,IL
90,90,394463,"Chicago, IL",3,Bottom Tier,2011-09-30,19400.0,916,0.5665979381443299,IL
91,91,394463,"Chicago, IL",3,Upper Tier,2011-09-30,130750.0,1688,0.1549216061185468,IL
92,92,394463,"Chicago, IL",3,Bottom Tier,2011-12-31,19600.0,908,0.5559183673469388,IL
93,93,394463,"Chicago, IL",3,Upper Tier,2011-12-31,131500.0,1723,0.1572319391634981,IL
94,94,394463,"Chicago, IL",3,Bottom Tier,2012-03-31,19800.0,914,0.553939393939394,IL
95,95,394463,"Chicago, IL",3,Upper Tier,2012-03-31,132250.0,1753,0.1590623818525519,IL
96,96,394463,"Chicago, IL",3,Bottom Tier,2012-06-30,20000.0,926,0.5556,IL
97,97,394463,"Chicago, IL",3,Upper Tier,2012-06-30,133000.0,1779,0.1605112781954887,IL
98,98,394463,"Chicago, IL",3,Bottom Tier,2012-09-30,20100.0,938,0.56,IL
99,99,394463,"Chicago, IL",3,Upper Tier,2012-09-30,134075.0,1803,0.1613723662129405,IL
100,100,394463,"Chicago, IL",3,Bottom Tier,2012-12-31,20200.0,951,0.5649504950495049,IL
101,101,394463,"Chicago, IL",3,Upper Tier,2012-12-31,135150.0,1832,0.1626637069922308,IL
102,102,394463,"Chicago, IL",3,Bottom Tier,2013-03-31,20300.0,964,0.5698522167487685,IL
103,103,394463,"Chicago, IL",3,Upper Tier,2013-03-31,136225.0,1861,0.1639346669113598,IL
104,104,394463,"Chicago, IL",3,Bottom Tier,2013-06-30,20400.0,980,0.5764705882352941,IL
105,105,394463,"Chicago, IL",3,Upper Tier,2013-06-30,137300.0,1882,0.1644865258557902,IL
106,106,394463,"Chicago, IL",3,Bottom Tier,2013-09-30,20550.0,995,0.581021897810219,IL
107,107,394463,"Chicago, IL",3,Upper Tier,2013-09-30,138725.0,1899,0.1642674355739773,IL
108,108,394463,"Chicago, IL",3,Bottom Tier,2013-12-31,20700.0,1007,0.5837681159420289,IL
109,109,394463,"Chicago, IL",3,Upper Tier,2013-12-31,140150.0,1910,0.1635390652871922,IL
110,110,394463,"Chicago, IL",3,Bottom Tier,2014-03-31,20850.0,1015,0.5841726618705037,IL
111,111,394463,"Chicago, IL",3,Upper Tier,2014-03-31,141575.0,1925,0.1631644004944376,IL
112,112,394463,"Chicago, IL",3,Bottom Tier,2014-06-30,21000.0,1027,0.5868571428571429,IL
113,113,394463,"Chicago, IL",3,Upper Tier,2014-06-30,143000.0,1947,0.1633846153846153,IL
114,114,394463,"Chicago, IL",3,Bottom Tier,2014-09-30,21097.125,1043,0.5932561901206918,IL
115,115,394463,"Chicago, IL",3,Upper Tier,2014-09-30,144573.0,1971,0.1635990122637007,IL
116,116,394463,"Chicago, IL",3,Bottom Tier,2014-12-31,21194.25,1058,0.59903039739552,IL
117,117,394463,"Chicago, IL",3,Upper Tier,2014-12-31,146146.0,1982,0.1627413682208202,IL
118,118,394463,"Chicago, IL",3,Bottom Tier,2015-03-31,21291.375,1073,0.6047519241946563,IL
119,119,394463,"Chicago, IL",3,Upper Tier,2015-03-31,147719.0,1977,0.1606022244938024,IL
120,120,394463,"Chicago, IL",3,Bottom Tier,2015-06-30,21388.5,1086,0.6092993898590364,IL
121,121,394463,"Chicago, IL",3,Upper Tier,2015-06-30,149292.0,1967,0.1581062615545374,IL
122,122,394463,"Chicago, IL",3,Bottom Tier,2015-09-30,21485.625,1097,0.6126887162928703,IL
123,123,394463,"Chicago, IL",3,Upper Tier,2015-09-30,150865.0,1956,0.1555828058197726,IL
124,124,394463,"Chicago, IL",3,Bottom Tier,2015-12-31,21582.75,1118,0.6216075337943496,IL
125,125,394463,"Chicago, IL",3,Upper Tier,2015-12-31,152438.0,1949,0.15342631102481,IL
126,126,394463,"Chicago, IL",3,Bottom Tier,2016-03-31,21679.875,1142,0.6321069655613789,IL
127,127,394463,"Chicago, IL",3,Upper Tier,2016-03-31,154011.0,1940,0.1511580341663907,IL
128,128,394463,"Chicago, IL",3,Bottom Tier,2016-06-30,21777.0,1167,0.6430637828902053,IL
129,129,394463,"Chicago, IL",3,Upper Tier,2016-06-30,155584.0,1908,0.1471616618675442,IL
130,130,394514,"Dallas-Fort Worth, TX",4,Bottom Tier,2010-12-31,20345.0,799,0.4712705824526911,TX
131,131,394514,"Dallas-Fort Worth, TX",4,Upper Tier,2010-12-31,121300.0,1280,0.1266281945589447,TX
132,132,394514,"Dallas-Fort Worth, TX",4,Bottom Tier,2011-03-31,20467.5,781,0.457896665445218,TX
133,133,394514,"Dallas-Fort Worth, TX",4,Upper Tier,2011-03-31,122100.0,1289,0.1266830466830467,TX
134,134,394514,"Dallas-Fort Worth, TX",4,Bottom Tier,2011-06-30,20590.0,762,0.4440990772219524,TX
135,135,394514,"Dallas-Fort Worth, TX",4,Upper Tier,2011-06-30,122900.0,1299,0.1268348250610252,TX
136,136,394514,"Dallas-Fort Worth, TX",4,Bottom Tier,2011-09-30,20692.5,744,0.4314606741573034,TX
137,137,394514,"Dallas-Fort Worth, TX",4,Upper Tier,2011-09-30,124175.0,1309,0.1264988926917656,TX
138,138,394514,"Dallas-Fort Worth, TX",4,Bottom Tier,2011-12-31,20795.0,727,0.4195239240201971,TX
139,139,394514,"Dallas-Fort Worth, TX",4,Upper Tier,2011-12-31,125450.0,1323,0.1265524113192506,TX
140,140,394514,"Dallas-Fort Worth, TX",4,Bottom Tier,2012-03-31,20897.5,715,0.4105754276827372,TX
141,141,394514,"Dallas-Fort Worth, TX",4,Upper Tier,2012-03-31,126725.0,1342,0.1270783191951075,TX
142,142,394514,"Dallas-Fort Worth, TX",4,Bottom Tier,2012-06-30,21000.0,713,0.4074285714285714,TX
143,143,394514,"Dallas-Fort Worth, TX",4,Upper Tier,2012-06-30,128000.0,1361,0.12759375,TX
144,144,394514,"Dallas-Fort Worth, TX",4,Bottom Tier,2012-09-30,21000.0,720,0.4114285714285714,TX
145,145,394514,"Dallas-Fort Worth, TX",4,Upper Tier,2012-09-30,129000.0,1379,0.1282790697674418,TX
146,146,394514,"Dallas-Fort Worth, TX",4,Bottom Tier,2012-12-31,21000.0,727,0.4154285714285714,TX
147,147,394514,"Dallas-Fort Worth, TX",4,Upper Tier,2012-12-31,130000.0,1398,0.1290461538461538,TX
148,148,394514,"Dallas-Fort Worth, TX",4,Bottom Tier,2013-03-31,21000.0,734,0.4194285714285714,TX
149,149,394514,"Dallas-Fort Worth, TX",4,Upper Tier,2013-03-31,131000.0,1416,0.1297099236641221,TX
150,150,394514,"Dallas-Fort Worth, TX",4,Bottom Tier,2013-06-30,21000.0,751,0.4291428571428571,TX
151,151,394514,"Dallas-Fort Worth, TX",4,Upper Tier,2013-06-30,132000.0,1436,0.1305454545454545,TX
152,152,394514,"Dallas-Fort Worth, TX",4,Bottom Tier,2013-09-30,21600.0,776,0.4311111111111111,TX
153,153,394514,"Dallas-Fort Worth, TX",4,Upper Tier,2013-09-30,133000.0,1456,0.1313684210526315,TX
154,154,394514,"Dallas-Fort Worth, TX",4,Bottom Tier,2013-12-31,22200.0,802,0.4335135135135135,TX
155,155,394514,"Dallas-Fort Worth, TX",4,Upper Tier,2013-12-31,134000.0,1474,0.132,TX
156,156,394514,"Dallas-Fort Worth, TX",4,Bottom Tier,2014-03-31,22800.0,823,0.4331578947368421,TX
157,157,394514,"Dallas-Fort Worth, TX",4,Upper Tier,2014-03-31,135000.0,1492,0.1326222222222222,TX
158,158,394514,"Dallas-Fort Worth, TX",4,Bottom Tier,2014-06-30,23400.0,836,0.4287179487179487,TX
159,159,394514,"Dallas-Fort Worth, TX",4,Upper Tier,2014-06-30,136000.0,1511,0.1333235294117647,TX
160,160,394514,"Dallas-Fort Worth, TX",4,Bottom Tier,2014-09-30,23508.225,842,0.4298070143534869,TX
161,161,394514,"Dallas-Fort Worth, TX",4,Upper Tier,2014-09-30,137496.0,1531,0.1336184325362192,TX
162,162,394514,"Dallas-Fort Worth, TX",4,Bottom Tier,2014-12-31,23616.45,850,0.4319023392592874,TX
163,163,394514,"Dallas-Fort Worth, TX",4,Upper Tier,2014-12-31,138992.0,1553,0.1340796592609646,TX
164,164,394514,"Dallas-Fort Worth, TX",4,Bottom Tier,2015-03-31,23724.675,863,0.4365075601667884,TX
165,165,394514,"Dallas-Fort Worth, TX",4,Upper Tier,2015-03-31,140488.0,1571,0.1341893969591709,TX
166,166,394514,"Dallas-Fort Worth, TX",4,Bottom Tier,2015-06-30,23832.9,877,0.4415744621930189,TX
167,167,394514,"Dallas-Fort Worth, TX",4,Upper Tier,2015-06-30,141984.0,1585,0.1339587559161595,TX
168,168,394514,"Dallas-Fort Worth, TX",4,Bottom Tier,2015-09-30,23941.125,900,0.4511066209294676,TX
169,169,394514,"Dallas-Fort Worth, TX",4,Upper Tier,2015-09-30,143480.0,1603,0.1340674658488988,TX
170,170,394514,"Dallas-Fort Worth, TX",4,Bottom Tier,2015-12-31,24049.35,934,0.466041701750775,TX
171,171,394514,"Dallas-Fort Worth, TX",4,Upper Tier,2015-12-31,144976.0,1632,0.1350844277673546,TX
172,172,394514,"Dallas-Fort Worth, TX",4,Bottom Tier,2016-03-31,24157.575,967,0.4803462268046358,TX
173,173,394514,"Dallas-Fort Worth, TX",4,Upper Tier,2016-03-31,146472.0,1657,0.1357529084057021,TX
174,174,394514,"Dallas-Fort Worth, TX",4,Bottom Tier,2016-06-30,24265.8,996,0.4925450634225948,TX
175,175,394514,"Dallas-Fort Worth, TX",4,Upper Tier,2016-06-30,147968.0,1673,0.1356779844290657,TX
176,176,394974,"Philadelphia, PA",5,Bottom Tier,2010-12-31,18950.0,857,0.5426912928759895,PA
177,177,394974,"Philadelphia, PA",5,Upper Tier,2010-12-31,131010.0,1537,0.140783146324708,PA
178,178,394974,"Philadelphia, PA",5,Bottom Tier,2011-03-31,18975.0,852,0.5388142292490119,PA
179,179,394974,"Philadelphia, PA",5,Upper Tier,2011-03-31,131515.0,1527,0.1393301144356157,PA
180,180,394974,"Philadelphia, PA",5,Bottom Tier,2011-06-30,19000.0,847,0.5349473684210526,PA
181,181,394974,"Philadelphia, PA",5,Upper Tier,2011-06-30,132020.0,1519,0.1380699893955461,PA
182,182,394974,"Philadelphia, PA",5,Bottom Tier,2011-09-30,19100.0,842,0.5290052356020942,PA
183,183,394974,"Philadelphia, PA",5,Upper Tier,2011-09-30,133140.0,1512,0.1362776025236593,PA
184,184,394974,"Philadelphia, PA",5,Bottom Tier,2011-12-31,19200.0,841,0.525625,PA
185,185,394974,"Philadelphia, PA",5,Upper Tier,2011-12-31,134260.0,1522,0.1360345598093252,PA
186,186,394974,"Philadelphia, PA",5,Bottom Tier,2012-03-31,19300.0,841,0.5229015544041451,PA
187,187,394974,"Philadelphia, PA",5,Upper Tier,2012-03-31,135380.0,1545,0.1369478504949032,PA
188,188,394974,"Philadelphia, PA",5,Bottom Tier,2012-06-30,19400.0,840,0.5195876288659794,PA
189,189,394974,"Philadelphia, PA",5,Upper Tier,2012-06-30,136500.0,1564,0.1374945054945054,PA
190,190,394974,"Philadelphia, PA",5,Bottom Tier,2012-09-30,19550.0,838,0.5143734015345268,PA
191,191,394974,"Philadelphia, PA",5,Upper Tier,2012-09-30,137500.0,1577,0.1376290909090909,PA
192,192,394974,"Philadelphia, PA",5,Bottom Tier,2012-12-31,19700.0,837,0.5098477157360406,PA
193,193,394974,"Philadelphia, PA",5,Upper Tier,2012-12-31,138500.0,1590,0.1377617328519855,PA
194,194,394974,"Philadelphia, PA",5,Bottom Tier,2013-03-31,19850.0,839,0.5072040302267002,PA
195,195,394974,"Philadelphia, PA",5,Upper Tier,2013-03-31,139500.0,1604,0.1379784946236559,PA
196,196,394974,"Philadelphia, PA",5,Bottom Tier,2013-06-30,20000.0,843,0.5058,PA
197,197,394974,"Philadelphia, PA",5,Upper Tier,2013-06-30,140500.0,1616,0.1380213523131672,PA
198,198,394974,"Philadelphia, PA",5,Bottom Tier,2013-09-30,20325.0,849,0.5012546125461255,PA
199,199,394974,"Philadelphia, PA",5,Upper Tier,2013-09-30,141875.0,1623,0.1372757709251101,PA
200,200,394974,"Philadelphia, PA",5,Bottom Tier,2013-12-31,20650.0,852,0.4951089588377724,PA
201,201,394974,"Philadelphia, PA",5,Upper Tier,2013-12-31,143250.0,1621,0.1357905759162303,PA
202,202,394974,"Philadelphia, PA",5,Bottom Tier,2014-03-31,20975.0,856,0.4897258641239571,PA
203,203,394974,"Philadelphia, PA",5,Upper Tier,2014-03-31,144625.0,1617,0.1341676750216076,PA
204,204,394974,"Philadelphia, PA",5,Bottom Tier,2014-06-30,21300.0,864,0.4867605633802817,PA
205,205,394974,"Philadelphia, PA",5,Upper Tier,2014-06-30,146000.0,1619,0.1330684931506849,PA
206,206,394974,"Philadelphia, PA",5,Bottom Tier,2014-09-30,21398.5125,875,0.4906883130311044,PA
207,207,394974,"Philadelphia, PA",5,Upper Tier,2014-09-30,147606.0,1624,0.1320271533677492,PA
208,208,394974,"Philadelphia, PA",5,Bottom Tier,2014-12-31,21497.025,890,0.4968129310916278,PA
209,209,394974,"Philadelphia, PA",5,Upper Tier,2014-12-31,149212.0,1634,0.1314103423317159,PA
210,210,394974,"Philadelphia, PA",5,Bottom Tier,2015-03-31,21595.5375,911,0.5062156938673095,PA
211,211,394974,"Philadelphia, PA",5,Upper Tier,2015-03-31,150818.0,1652,0.1314431964354387,PA
212,212,394974,"Philadelphia, PA",5,Bottom Tier,2015-06-30,21694.05,935,0.5171925020915873,PA
213,213,394974,"Philadelphia, PA",5,Upper Tier,2015-06-30,152424.0,1679,0.132183908045977,PA
214,214,394974,"Philadelphia, PA",5,Bottom Tier,2015-09-30,21792.5625,965,0.5313739492544761,PA
215,215,394974,"Philadelphia, PA",5,Upper Tier,2015-09-30,154030.0,1709,0.1331428942413815,PA
216,216,394974,"Philadelphia, PA",5,Bottom Tier,2015-12-31,21891.075,1007,0.5520057831787611,PA
217,217,394974,"Philadelphia, PA",5,Upper Tier,2015-12-31,155636.0,1737,0.1339278830090724,PA
218,218,394974,"Philadelphia, PA",5,Bottom Tier,2016-03-31,21989.5875,1039,0.5669956291813113,PA
219,219,394974,"Philadelphia, PA",5,Upper Tier,2016-03-31,157242.0,1749,0.1334757889113595,PA
220,220,394974,"Philadelphia, PA",5,Bottom Tier,2016-06-30,22088.1,1055,0.5731593029730941,PA
221,221,394974,"Philadelphia, PA",5,Upper Tier,2016-06-30,158848.0,1745,0.1318241337630943,PA
222,222,394692,"Houston, TX",6,Bottom Tier,2010-12-31,19350.0,682,0.4229457364341085,TX
223,223,394692,"Houston, TX",6,Upper Tier,2010-12-31,126400.0,1217,0.1155379746835443,TX
224,224,394692,"Houston, TX",6,Bottom Tier,2011-03-31,19675.0,712,0.4342566709021601,TX
225,225,394692,"Houston, TX",6,Upper Tier,2011-03-31,127750.0,1216,0.1142230919765166,TX
226,226,394692,"Houston, TX",6,Bottom Tier,2011-06-30,20000.0,739,0.4434,TX
227,227,394692,"Houston, TX",6,Upper Tier,2011-06-30,129100.0,1215,0.1129357087529047,TX
228,228,394692,"Houston, TX",6,Bottom Tier,2011-09-30,20000.0,764,0.4584,TX
229,229,394692,"Houston, TX",6,Upper Tier,2011-09-30,130575.0,1217,0.1118437679494543,TX
230,230,394692,"Houston, TX",6,Bottom Tier,2011-12-31,20000.0,769,0.4614,TX
231,231,394692,"Houston, TX",6,Upper Tier,2011-12-31,132050.0,1236,0.1123210904960242,TX
232,232,394692,"Houston, TX",6,Bottom Tier,2012-03-31,20000.0,769,0.4614,TX
233,233,394692,"Houston, TX",6,Upper Tier,2012-03-31,133525.0,1274,0.1144954128440366,TX
234,234,394692,"Houston, TX",6,Bottom Tier,2012-06-30,20000.0,772,0.4632,TX
235,235,394692,"Houston, TX",6,Upper Tier,2012-06-30,135000.0,1323,0.1176,TX
236,236,394692,"Houston, TX",6,Bottom Tier,2012-09-30,20150.0,781,0.4651116625310174,TX
237,237,394692,"Houston, TX",6,Upper Tier,2012-09-30,136250.0,1373,0.1209247706422018,TX
238,238,394692,"Houston, TX",6,Bottom Tier,2012-12-31,20300.0,794,0.46935960591133,TX
239,239,394692,"Houston, TX",6,Upper Tier,2012-12-31,137500.0,1416,0.1235781818181818,TX
240,240,394692,"Houston, TX",6,Bottom Tier,2013-03-31,20450.0,808,0.4741320293398533,TX
241,241,394692,"Houston, TX",6,Upper Tier,2013-03-31,138750.0,1449,0.1253189189189189,TX
242,242,394692,"Houston, TX",6,Bottom Tier,2013-06-30,20600.0,826,0.4811650485436893,TX
243,243,394692,"Houston, TX",6,Upper Tier,2013-06-30,140000.0,1475,0.1264285714285714,TX
244,244,394692,"Houston, TX",6,Bottom Tier,2013-09-30,20850.0,846,0.4869064748201439,TX
245,245,394692,"Houston, TX",6,Upper Tier,2013-09-30,140725.0,1497,0.1276532243737786,TX
246,246,394692,"Houston, TX",6,Bottom Tier,2013-12-31,21100.0,867,0.4930805687203791,TX
247,247,394692,"Houston, TX",6,Upper Tier,2013-12-31,141450.0,1512,0.128271474019088,TX
248,248,394692,"Houston, TX",6,Bottom Tier,2014-03-31,21350.0,888,0.4991100702576112,TX
249,249,394692,"Houston, TX",6,Upper Tier,2014-03-31,142175.0,1529,0.1290522243713733,TX
250,250,394692,"Houston, TX",6,Bottom Tier,2014-06-30,21600.0,906,0.5033333333333333,TX
